Iteración,Fitness,Tiempo,Interacción,BLOSUM
1,17.2,12.44078540802002,4.2,13.0
2,17.239944535920046,25.612303256988525,4.239944535920047,13.0
3,18.0,38.181787729263306,5.0,13.0
