Iteración,Fitness,Tiempo,Interacción,BLOSUM
1,17.2,11.901484489440918,4.2,13.0
2,17.2,23.947996377944946,4.2,13.0
3,1287.6024169134141,35.793373584747314,1274.6024169134141,13.0
